user1_id,user2_id,user1_rating,user2_rating,rating_diff,winner_id,user1_won,problem_rating
user_304,user_374,1204,2312,1108,user_374,0,1758
user_137,user_981,1100,1376,276,user_981,0,1238
user_880,user_428,2586,1664,922,user_880,1,2125
user_41,user_518,1275,1248,27,user_518,0,1261
user_895,user_665,1472,1251,221,user_665,0,1361
user_172,user_162,1184,1715,531,user_162,0,1449
user_344,user_172,1052,1184,132,user_172,0,1118
user_232,user_436,1228,1975,747,user_436,0,1601
user_410,user_679,1500,1774,274,user_679,0,1637
user_20,user_676,1881,868,1013,user_20,1,1374
user_278,user_383,1237,1035,202,user_383,0,1136
user_272,user_330,1718,1207,511,user_272,1,1462
user_725,user_507,1146,935,211,user_725,1,1040
user_532,user_914,1188,1177,11,user_914,0,1182
user_416,user_394,1930,1726,204,user_416,1,1828
user_680,user_716,1504,1254,250,user_680,1,1379
user_202,user_435,1677,1239,438,user_202,1,1458
user_366,user_373,1296,1616,320,user_373,0,1456
user_304,user_88,1204,1033,171,user_304,1,1118
user_479,user_198,1695,1233,462,user_479,1,1464
user_123,user_632,800,1155,355,user_632,0,977
user_615,user_131,1259,1237,22,user_131,0,1248
user_425,user_349,1827,1136,691,user_425,1,1481
user_87,user_55,1337,1602,265,user_55,0,1469
user_460,user_510,2185,1314,871,user_460,1,1749
user_84,user_272,950,1718,768,user_272,0,1334
user_96,user_39,1324,1285,39,user_39,0,1304
user_137,user_487,1100,876,224,user_137,1,988
user_169,user_874,966,1199,233,user_874,0,1082
user_740,user_870,800,1149,349,user_870,0,974
user_152,user_511,988,1193,205,user_152,1,1090
user_951,user_656,1346,1217,129,user_951,1,1281
user_127,user_721,1022,800,222,user_127,1,911
user_359,user_507,945,935,10,user_359,1,940
user_887,user_136,1088,958,130,user_136,0,1023
user_873,user_156,973,2121,1148,user_156,0,1547
user_978,user_434,800,1902,1102,user_434,0,1351
user_205,user_865,914,1078,164,user_205,1,996
user_839,user_638,1136,823,313,user_839,1,979
user_44,user_108,800,1309,509,user_108,0,1054
user_495,user_710,1424,1291,133,user_495,1,1357
user_477,user_750,1330,918,412,user_477,1,1124
user_47,user_177,1664,1874,210,user_47,1,1769
user_934,user_933,1382,800,582,user_934,1,1091
user_7,user_433,1525,1503,22,user_433,0,1514
user_96,user_960,1324,1469,145,user_96,1,1396
user_22,user_31,1236,2112,876,user_31,0,1674
user_235,user_429,1465,800,665,user_235,1,1132
user_245,user_473,1096,1826,730,user_473,0,1461
user_696,user_512,1336,1128,208,user_696,1,1232
user_735,user_756,1396,1405,9,user_735,1,1400
user_437,user_223,801,800,1,user_223,0,800
user_743,user_319,1221,1165,56,user_319,0,1193
user_727,user_122,1345,1846,501,user_122,0,1595
user_44,user_570,800,1218,418,user_570,0,1009
user_687,user_333,1083,989,94,user_333,0,1036
user_880,user_3,2586,1913,673,user_880,1,2249
user_589,user_616,937,1252,315,user_589,1,1094
user_785,user_692,1676,876,800,user_785,1,1276
user_513,user_34,923,1551,628,user_34,0,1237
user_23,user_705,800,1453,653,user_705,0,1126
user_582,user_797,1465,1486,21,user_797,0,1475
user_948,user_890,1195,1550,355,user_890,0,1372
user_398,user_660,1171,1020,151,user_398,1,1095
user_35,user_788,840,1186,346,user_788,0,1013
user_130,user_459,800,846,46,user_130,1,823
user_250,user_108,830,1309,479,user_108,0,1069
user_133,user_255,1396,1048,348,user_133,1,1222
user_668,user_879,800,1731,931,user_879,0,1265
user_371,user_494,1407,1913,506,user_494,0,1660
user_604,user_166,1372,1550,178,user_166,0,1461
user_492,user_882,1240,1046,194,user_492,1,1143
user_675,user_813,959,1285,326,user_813,0,1122
user_577,user_113,1527,2537,1010,user_113,0,2032
user_278,user_946,1237,800,437,user_278,1,1018
user_710,user_382,1291,800,491,user_710,1,1045
user_619,user_378,1296,2337,1041,user_378,0,1816
user_862,user_572,1928,1336,592,user_862,1,1632
user_744,user_194,1415,1276,139,user_744,1,1345
user_627,user_183,1167,1400,233,user_183,0,1283
user_501,user_480,2149,1166,983,user_501,1,1657
user_395,user_564,1052,1737,685,user_564,0,1394
user_335,user_76,1159,1244,85,user_76,0,1201
user_617,user_431,1506,800,706,user_617,1,1153
user_50,user_546,1335,1441,106,user_50,1,1388
user_798,user_994,1222,897,325,user_798,1,1059
user_585,user_972,1305,1559,254,user_972,0,1432
user_249,user_320,1368,1247,121,user_320,0,1307
user_60,user_507,1049,935,114,user_60,1,992
user_972,user_507,1559,935,624,user_972,1,1247
user_557,user_513,1064,923,141,user_513,0,993
user_55,user_49,1602,800,802,user_55,1,1201
user_512,user_873,1128,973,155,user_512,1,1050
user_279,user_744,1079,1415,336,user_279,1,1247
user_799,user_169,1222,966,256,user_799,1,1094
user_456,user_265,1173,833,340,user_456,1,1003
user_374,user_724,2312,1275,1037,user_374,1,1793
user_795,user_66,1662,1186,476,user_795,1,1424
user_444,user_797,819,1486,667,user_797,0,1152
user_747,user_875,966,2076,1110,user_875,0,1521
user_543,user_973,1867,996,871,user_543,1,1431
user_504,user_190,997,1060,63,user_190,0,1028
user_690,user_219,1087,1242,155,user_219,0,1164
user_774,user_789,1460,800,660,user_774,1,1130
user_371,user_70,1407,1350,57,user_70,0,1378
user_649,user_429,1493,800,693,user_649,1,1146
user_399,user_209,1756,3500,1744,user_209,0,2628
user_855,user_109,1021,1185,164,user_109,0,1103
user_378,user_545,2337,954,1383,user_378,1,1645
user_188,user_337,940,1100,160,user_337,0,1020
user_425,user_220,1827,2426,599,user_220,0,2126
user_211,user_586,1703,1055,648,user_211,1,1379
user_185,user_815,1501,800,701,user_185,1,1150
user_909,user_571,2319,2004,315,user_909,1,2161
user_92,user_392,981,815,166,user_92,1,898
user_515,user_165,1520,1371,149,user_515,1,1445
user_914,user_372,1177,1873,696,user_372,0,1525
user_188,user_253,940,1651,711,user_253,0,1295
user_314,user_777,1792,1125,667,user_314,1,1458
user_799,user_540,1222,1557,335,user_540,0,1389
user_849,user_427,1033,1488,455,user_427,0,1260
user_403,user_982,1229,906,323,user_982,0,1067
user_839,user_46,1136,1055,81,user_839,1,1095
user_104,user_354,1154,1205,51,user_354,0,1179
user_311,user_704,1685,800,885,user_311,1,1242
user_610,user_205,1474,914,560,user_610,1,1194
user_694,user_573,1447,1134,313,user_573,0,1290
user_614,user_263,2524,891,1633,user_614,1,1707
user_558,user_564,1364,1737,373,user_558,1,1550
user_411,user_996,864,2078,1214,user_996,0,1471
user_209,user_66,3500,1186,2314,user_209,1,2343
user_765,user_692,981,876,105,user_765,1,928
user_372,user_661,1873,1028,845,user_372,1,1450
user_460,user_337,2185,1100,1085,user_460,1,1642
user_196,user_994,929,897,32,user_196,1,913
user_982,user_961,906,1805,899,user_961,0,1355
user_172,user_916,1184,1454,270,user_916,0,1319
user_461,user_730,1224,1285,61,user_730,0,1254
user_405,user_49,1460,800,660,user_405,1,1130
user_517,user_999,903,1439,536,user_999,0,1171
user_830,user_716,809,1254,445,user_716,0,1031
user_401,user_531,1012,800,212,user_401,1,906
user_388,user_494,1611,1913,302,user_494,0,1762
user_518,user_582,1248,1465,217,user_582,0,1356
user_288,user_404,1318,1058,260,user_288,1,1188
user_469,user_437,1019,801,218,user_469,1,910
user_884,user_270,1487,1867,380,user_270,0,1677
user_775,user_575,800,800,0,user_775,1,800
user_162,user_467,1715,1521,194,user_467,0,1618
user_729,user_827,959,1036,77,user_827,0,997
user_298,user_487,1546,876,670,user_298,1,1211
user_279,user_599,1079,1357,278,user_279,1,1218
user_44,user_573,800,1134,334,user_573,0,967
user_146,user_54,836,1651,815,user_54,0,1243
user_681,user_88,863,1033,170,user_681,1,948
user_31,user_985,2112,856,1256,user_31,1,1484
user_71,user_79,1922,800,1122,user_71,1,1361
user_585,user_537,1305,1079,226,user_585,1,1192
user_106,user_213,2134,1473,661,user_106,1,1803
user_737,user_416,1627,1930,303,user_416,0,1778
user_606,user_158,960,847,113,user_606,1,903
user_500,user_628,1600,1232,368,user_500,1,1416
user_856,user_149,944,1324,380,user_149,0,1134
user_618,user_359,1400,945,455,user_618,1,1172
user_418,user_120,1726,1536,190,user_418,1,1631
user_698,user_19,1599,800,799,user_698,1,1199
user_22,user_313,1236,1546,310,user_313,0,1391
user_568,user_828,800,1068,268,user_828,0,934
user_593,user_213,1339,1473,134,user_213,0,1406
user_552,user_466,1720,1457,263,user_552,1,1588
user_1,user_309,1162,1140,22,user_1,1,1151
user_925,user_11,800,1053,253,user_11,0,926
user_612,user_977,1318,800,518,user_612,1,1059
user_534,user_593,996,1339,343,user_534,1,1167
user_515,user_269,1520,1260,260,user_515,1,1390
user_661,user_834,1028,1199,171,user_834,0,1113
user_951,user_38,1346,813,533,user_951,1,1079
user_705,user_646,1453,800,653,user_705,1,1126
user_574,user_561,1554,2258,704,user_561,0,1906
user_130,user_190,800,1060,260,user_190,0,930
user_416,user_929,1930,1188,742,user_416,1,1559
user_197,user_375,1269,962,307,user_197,1,1115
user_356,user_687,1205,1083,122,user_356,1,1144
user_615,user_194,1259,1276,17,user_194,0,1267
user_975,user_493,800,935,135,user_493,0,867
user_750,user_133,918,1396,478,user_133,0,1157
user_405,user_367,1460,1216,244,user_405,1,1338
user_892,user_191,1669,1567,102,user_191,0,1618
user_558,user_774,1364,1460,96,user_774,0,1412
user_808,user_141,1766,1793,27,user_141,0,1779
user_89,user_193,1413,834,579,user_89,1,1123
user_692,user_279,876,1079,203,user_692,1,977
user_340,user_351,947,1886,939,user_351,0,1416
user_6,user_448,1946,1038,908,user_6,1,1492
user_635,user_324,800,896,96,user_635,1,848
user_940,user_469,825,1019,194,user_469,0,922
user_429,user_439,800,1191,391,user_439,0,995
user_427,user_723,1488,1514,26,user_427,1,1501
user_32,user_243,1207,1571,364,user_243,0,1389
user_61,user_79,1146,800,346,user_61,1,973
user_403,user_62,1229,869,360,user_403,1,1049
user_583,user_97,2395,1310,1085,user_583,1,1852
user_161,user_130,1534,800,734,user_161,1,1167
user_190,user_714,1060,1198,138,user_190,1,1129
user_758,user_318,936,1335,399,user_318,0,1135
user_130,user_946,800,800,0,user_946,0,800
user_128,user_413,1248,1778,530,user_413,0,1513
user_360,user_669,1416,1681,265,user_669,0,1548
user_458,user_979,1026,1522,496,user_979,0,1274
user_202,user_466,1677,1457,220,user_202,1,1567
user_170,user_957,928,1389,461,user_957,0,1158
user_731,user_669,903,1681,778,user_669,0,1292
user_64,user_120,1546,1536,10,user_120,0,1541
user_946,user_102,800,1093,293,user_102,0,946
user_807,user_837,1049,898,151,user_807,1,973
user_638,user_830,823,809,14,user_830,0,816
user_414,user_864,1339,1008,331,user_414,1,1173
user_576,user_228,1300,977,323,user_576,1,1138
user_303,user_128,1455,1248,207,user_303,1,1351
user_920,user_939,1672,1023,649,user_920,1,1347
user_368,user_486,1248,998,250,user_368,1,1123
user_303,user_878,1455,1206,249,user_303,1,1330
user_993,user_48,987,1343,356,user_48,0,1165
user_646,user_794,800,876,76,user_646,1,838
user_622,user_159,2131,1475,656,user_622,1,1803
user_91,user_206,1620,1414,206,user_91,1,1517
user_261,user_931,1190,2131,941,user_931,0,1660
user_295,user_183,984,1400,416,user_183,0,1192
user_998,user_300,1021,945,76,user_998,1,983
user_414,user_902,1339,1222,117,user_414,1,1280
user_252,user_877,2290,1296,994,user_252,1,1793
user_919,user_336,1284,946,338,user_919,1,1115
user_935,user_448,1042,1038,4,user_448,0,1040
user_941,user_95,1574,800,774,user_941,1,1187
user_420,user_406,2248,879,1369,user_420,1,1563
user_929,user_114,1188,1144,44,user_114,0,1166
user_183,user_483,1400,1288,112,user_183,1,1344
user_441,user_796,1200,1197,3,user_441,1,1198
user_793,user_833,826,962,136,user_793,1,894
user_300,user_221,945,800,145,user_300,1,872
user_610,user_211,1474,1703,229,user_211,0,1588
user_387,user_688,2127,1500,627,user_387,1,1813
user_345,user_267,1299,800,499,user_267,0,1049
user_474,user_974,1985,1060,925,user_474,1,1522
user_993,user_437,987,801,186,user_993,1,894
user_968,user_919,1197,1284,87,user_968,1,1240
user_852,user_177,1001,1874,873,user_177,0,1437
user_710,user_682,1291,1035,256,user_710,1,1163
user_591,user_245,1050,1096,46,user_245,0,1073
user_952,user_807,832,1049,217,user_807,0,940
user_731,user_299,903,1463,560,user_731,1,1183
user_475,user_709,1124,2016,892,user_709,0,1570
user_208,user_846,1414,1321,93,user_846,0,1367
user_687,user_379,1083,950,133,user_687,1,1016
user_971,user_175,988,1553,565,user_175,0,1270
user_754,user_214,911,1102,191,user_754,1,1006
user_304,user_981,1204,1376,172,user_981,0,1290
user_6,user_63,1946,846,1100,user_6,1,1396
user_373,user_524,1616,963,653,user_373,1,1289
user_929,user_745,1188,974,214,user_929,1,1081
user_991,user_704,800,800,0,user_704,0,800
user_799,user_437,1222,801,421,user_437,0,1011
user_657,user_470,1203,1115,88,user_470,0,1159
user_31,user_226,2112,1235,877,user_31,1,1673
user_301,user_833,1024,962,62,user_833,0,993
user_183,user_259,1400,1529,129,user_259,0,1464
user_31,user_984,2112,1210,902,user_31,1,1661
user_217,user_634,1128,894,234,user_217,1,1011
user_551,user_40,1156,1512,356,user_40,0,1334
user_316,user_219,1487,1242,245,user_219,0,1364
user_442,user_360,800,1416,616,user_360,0,1108
user_397,user_323,1819,2270,451,user_323,0,2044
user_646,user_917,800,1281,481,user_917,0,1040
user_146,user_544,836,800,36,user_146,1,818
user_783,user_381,1455,1012,443,user_783,1,1233
user_666,user_6,1122,1946,824,user_6,0,1534
user_757,user_704,1281,800,481,user_757,1,1040
user_579,user_251,1708,1596,112,user_579,1,1652
user_973,user_999,996,1439,443,user_999,0,1217
user_501,user_383,2149,1035,1114,user_501,1,1592
user_292,user_499,1015,800,215,user_292,1,907
user_993,user_689,987,1384,397,user_689,0,1185
user_580,user_116,1341,1199,142,user_580,1,1270
user_755,user_669,2669,1681,988,user_755,1,2175
user_62,user_236,869,800,69,user_62,1,834
user_93,user_703,1098,800,298,user_93,1,949
user_251,user_759,1596,1495,101,user_251,1,1545
user_721,user_34,800,1551,751,user_34,0,1175
user_314,user_32,1792,1207,585,user_314,1,1499
user_885,user_987,2109,1576,533,user_885,1,1842
user_393,user_724,2099,1275,824,user_393,1,1687
user_851,user_604,1025,1372,347,user_604,0,1198
user_283,user_372,836,1873,1037,user_372,0,1354
user_242,user_564,1410,1737,327,user_564,0,1573
user_639,user_606,821,960,139,user_606,0,890
user_84,user_910,950,1105,155,user_84,1,1027
user_284,user_607,2298,834,1464,user_284,1,1566
user_923,user_793,982,826,156,user_793,0,904
user_346,user_483,800,1288,488,user_483,0,1044
user_708,user_664,800,978,178,user_708,1,889
user_111,user_213,1202,1473,271,user_213,0,1337
user_783,user_23,1455,800,655,user_783,1,1127
user_132,user_109,881,1185,304,user_109,0,1033
user_753,user_916,1662,1454,208,user_753,1,1558
user_638,user_5,823,1129,306,user_5,0,976
user_487,user_536,876,936,60,user_536,0,906
user_104,user_429,1154,800,354,user_104,1,977
user_904,user_454,1283,1033,250,user_904,1,1158
user_195,user_169,1360,966,394,user_169,0,1163
user_288,user_629,1318,1682,364,user_629,0,1500
user_981,user_221,1376,800,576,user_981,1,1088
user_90,user_469,1247,1019,228,user_469,0,1133
user_488,user_286,2010,1158,852,user_286,0,1584
user_576,user_882,1300,1046,254,user_882,0,1173
user_705,user_648,1453,1130,323,user_705,1,1291
user_589,user_505,937,1047,110,user_505,0,992
user_344,user_765,1052,981,71,user_344,1,1016
user_494,user_378,1913,2337,424,user_378,0,2125
user_200,user_508,1349,1229,120,user_508,0,1289
user_521,user_757,1426,1281,145,user_757,0,1353
user_801,user_367,1038,1216,178,user_367,0,1127
user_339,user_738,1023,1997,974,user_738,0,1510
user_449,user_427,882,1488,606,user_427,0,1185
user_857,user_930,1396,1026,370,user_857,1,1211
user_371,user_149,1407,1324,83,user_371,1,1365
user_804,user_442,1063,800,263,user_442,0,931
user_831,user_176,920,1216,296,user_176,0,1068
user_924,user_692,1734,876,858,user_924,1,1305
user_234,user_899,2305,948,1357,user_234,1,1626
user_464,user_589,1171,937,234,user_464,1,1054
user_692,user_41,876,1275,399,user_41,0,1075
user_794,user_967,876,2080,1204,user_967,0,1478
user_858,user_382,1026,800,226,user_858,1,913
user_775,user_332,800,1239,439,user_332,0,1019
user_212,user_519,1613,1518,95,user_212,1,1565
user_25,user_455,1252,955,297,user_25,1,1103
user_877,user_731,1296,903,393,user_877,1,1099
user_148,user_861,1417,800,617,user_148,1,1108
user_538,user_750,1639,918,721,user_538,1,1278
user_209,user_779,3500,1460,2040,user_209,1,2480
user_658,user_537,1286,1079,207,user_537,0,1182
user_708,user_217,800,1128,328,user_217,0,964
user_782,user_928,1358,1938,580,user_928,0,1648
user_146,user_125,836,2338,1502,user_125,0,1587
user_19,user_73,800,1937,1137,user_73,0,1368
user_413,user_144,1778,1310,468,user_413,1,1544
user_137,user_413,1100,1778,678,user_413,0,1439
user_77,user_372,1107,1873,766,user_372,0,1490
user_134,user_80,919,1134,215,user_134,1,1026
user_724,user_757,1275,1281,6,user_757,0,1278
user_337,user_884,1100,1487,387,user_884,0,1293
user_688,user_871,1500,953,547,user_688,1,1226
user_956,user_374,1343,2312,969,user_374,0,1827
user_405,user_182,1460,878,582,user_405,1,1169
user_477,user_41,1330,1275,55,user_477,1,1302
user_851,user_654,1025,2622,1597,user_654,0,1823
user_690,user_832,1087,896,191,user_832,0,991
user_982,user_962,906,1285,379,user_982,1,1095
user_68,user_816,1350,1313,37,user_68,1,1331
user_651,user_541,1699,863,836,user_651,1,1281
user_967,user_48,2080,1343,737,user_967,1,1711
user_230,user_885,973,2109,1136,user_885,0,1541
user_757,user_731,1281,903,378,user_731,0,1092
user_182,user_960,878,1469,591,user_960,0,1173
user_552,user_803,1720,1055,665,user_552,1,1387
user_169,user_157,966,1397,431,user_157,0,1181
user_461,user_383,1224,1035,189,user_383,0,1129
user_818,user_537,1242,1079,163,user_818,1,1160
user_355,user_177,897,1874,977,user_177,0,1385
user_425,user_513,1827,923,904,user_425,1,1375
user_301,user_882,1024,1046,22,user_882,0,1035
user_543,user_330,1867,1207,660,user_543,1,1537
user_128,user_867,1248,1339,91,user_867,0,1293
user_599,user_86,1357,1594,237,user_86,0,1475
user_270,user_895,1867,1472,395,user_270,1,1669
user_425,user_976,1827,1058,769,user_425,1,1442
user_867,user_912,1339,1306,33,user_912,0,1322
user_455,user_473,955,1826,871,user_473,0,1390
user_86,user_103,1594,952,642,user_86,1,1273
user_749,user_338,800,1371,571,user_338,0,1085
user_553,user_685,1308,1501,193,user_685,0,1404
user_839,user_378,1136,2337,1201,user_378,0,1736
user_182,user_239,878,1565,687,user_239,0,1221
user_75,user_915,1550,1317,233,user_75,1,1433
user_355,user_368,897,1248,351,user_368,0,1072
user_131,user_731,1237,903,334,user_131,1,1070
user_403,user_616,1229,1252,23,user_616,0,1240
user_664,user_404,978,1058,80,user_404,0,1018
user_465,user_948,1134,1195,61,user_465,1,1164
user_41,user_686,1275,1127,148,user_686,0,1201
user_667,user_520,1903,800,1103,user_667,1,1351
user_473,user_362,1826,1173,653,user_473,1,1499
user_242,user_131,1410,1237,173,user_242,1,1323
user_261,user_641,1190,1999,809,user_641,0,1594
user_642,user_143,1121,1280,159,user_642,1,1200
user_527,user_160,1229,904,325,user_527,1,1066
user_814,user_942,1651,1473,178,user_942,0,1562
user_154,user_291,1323,1045,278,user_154,1,1184
user_271,user_581,800,1069,269,user_581,0,934
user_914,user_677,1177,2050,873,user_677,0,1613
user_941,user_870,1574,1149,425,user_941,1,1361
user_514,user_379,1019,950,69,user_379,0,984
user_204,user_443,801,1179,378,user_443,0,990
user_5,user_486,1129,998,131,user_5,1,1063
user_805,user_593,1104,1339,235,user_593,0,1221
user_813,user_10,1285,1054,231,user_813,1,1169
user_194,user_638,1276,823,453,user_194,1,1049
user_105,user_162,1368,1715,347,user_162,0,1541
user_841,user_474,1483,1985,502,user_474,0,1734
user_851,user_622,1025,2131,1106,user_622,0,1578
user_84,user_512,950,1128,178,user_512,0,1039
user_637,user_322,1238,948,290,user_637,1,1093
user_930,user_953,1026,1868,842,user_953,0,1447
user_762,user_528,2612,1310,1302,user_762,1,1961
user_624,user_789,1954,800,1154,user_624,1,1377
user_927,user_741,1357,825,532,user_927,1,1091
user_920,user_801,1672,1038,634,user_920,1,1355
user_394,user_381,1726,1012,714,user_394,1,1369
user_173,user_23,1342,800,542,user_173,1,1071
user_357,user_607,1111,834,277,user_357,1,972
user_513,user_126,923,900,23,user_126,0,911
user_704,user_732,800,1369,569,user_732,0,1084
user_806,user_186,1295,1396,101,user_186,0,1345
user_374,user_93,2312,1098,1214,user_374,1,1705
user_126,user_24,900,1029,129,user_126,1,964
user_601,user_710,919,1291,372,user_710,0,1105
user_378,user_509,2337,944,1393,user_378,1,1640
user_789,user_142,800,800,0,user_789,1,800
user_769,user_548,2087,1354,733,user_769,1,1720
user_719,user_621,1191,1396,205,user_621,0,1293
user_977,user_389,800,1019,219,user_389,0,909
user_620,user_989,956,1221,265,user_989,0,1088
user_77,user_425,1107,1827,720,user_425,0,1467
user_241,user_922,1170,1261,91,user_922,0,1215
user_433,user_767,1503,2061,558,user_767,0,1782
user_655,user_37,1233,800,433,user_655,1,1016
user_422,user_215,1124,1521,397,user_215,0,1322
user_836,user_203,1929,1662,267,user_836,1,1795
user_515,user_254,1520,800,720,user_515,1,1160
user_462,user_29,982,1110,128,user_29,0,1046
user_808,user_34,1766,1551,215,user_808,1,1658
user_357,user_916,1111,1454,343,user_916,0,1282
user_471,user_467,800,1521,721,user_467,0,1160
user_210,user_342,1438,1304,134,user_210,1,1371
user_478,user_190,3052,1060,1992,user_478,1,2056
user_654,user_684,2622,839,1783,user_654,1,1730
user_625,user_294,1039,1348,309,user_294,0,1193
user_716,user_658,1254,1286,32,user_658,0,1270
user_666,user_782,1122,1358,236,user_782,0,1240
user_15,user_610,1023,1474,451,user_610,0,1248
user_118,user_200,1707,1349,358,user_118,1,1528
user_725,user_401,1146,1012,134,user_725,1,1079
user_359,user_979,945,1522,577,user_979,0,1233
user_305,user_983,1255,1194,61,user_305,1,1224
user_184,user_142,1133,800,333,user_184,1,966
user_585,user_328,1305,1461,156,user_328,0,1383
user_504,user_735,997,1396,399,user_735,0,1196
user_96,user_208,1324,1414,90,user_96,1,1369
user_402,user_355,1213,897,316,user_402,1,1055
user_474,user_585,1985,1305,680,user_474,1,1645
user_419,user_107,1236,1277,41,user_419,1,1256
user_318,user_714,1335,1198,137,user_714,0,1266
user_977,user_883,800,1657,857,user_883,0,1228
user_777,user_648,1125,1130,5,user_777,1,1127
user_57,user_655,1104,1233,129,user_655,0,1168
user_312,user_559,1552,1068,484,user_312,1,1310
user_80,user_602,1134,1573,439,user_80,1,1353
user_894,user_665,1834,1251,583,user_894,1,1542
user_468,user_389,1033,1019,14,user_389,0,1026
user_602,user_405,1573,1460,113,user_602,1,1516
user_271,user_98,800,1213,413,user_98,0,1006
user_699,user_773,1146,1622,476,user_773,0,1384
user_676,user_559,868,1068,200,user_676,1,968
user_149,user_307,1324,1014,310,user_307,0,1169
user_948,user_992,1195,1125,70,user_992,0,1160
user_30,user_737,1011,1627,616,user_737,0,1319
user_222,user_394,1489,1726,237,user_394,0,1607
user_923,user_51,982,1079,97,user_51,0,1030
user_438,user_298,800,1546,746,user_298,0,1173
user_125,user_37,2338,800,1538,user_125,1,1569
user_246,user_955,1051,1694,643,user_955,0,1372
user_551,user_363,1156,1367,211,user_551,1,1261
user_799,user_651,1222,1699,477,user_799,1,1460
user_685,user_149,1501,1324,177,user_685,1,1412
user_888,user_422,1446,1124,322,user_422,0,1285
user_514,user_740,1019,800,219,user_514,1,909
user_520,user_298,800,1546,746,user_298,0,1173
user_141,user_796,1793,1197,596,user_141,1,1495
user_644,user_106,1125,2134,1009,user_106,0,1629
user_244,user_404,845,1058,213,user_244,1,951
user_234,user_786,2305,1556,749,user_234,1,1930
user_982,user_794,906,876,30,user_794,0,891
user_684,user_402,839,1213,374,user_684,1,1026
user_757,user_20,1281,1881,600,user_20,0,1581
user_589,user_188,937,940,3,user_188,0,938
user_722,user_638,808,823,15,user_722,1,815
user_496,user_201,887,1434,547,user_201,0,1160
user_189,user_461,800,1224,424,user_461,0,1012
user_344,user_964,1052,1179,127,user_344,1,1115
user_176,user_92,1216,981,235,user_92,0,1098
user_677,user_602,2050,1573,477,user_677,1,1811
user_742,user_302,1004,1516,512,user_302,0,1260
user_399,user_330,1756,1207,549,user_399,1,1481
user_688,user_767,1500,2061,561,user_767,0,1780
user_186,user_976,1396,1058,338,user_186,1,1227
user_880,user_694,2586,1447,1139,user_880,1,2016
user_85,user_293,1042,1563,521,user_293,0,1302
user_873,user_141,973,1793,820,user_141,0,1383
user_821,user_646,1849,800,1049,user_821,1,1324
user_449,user_704,882,800,82,user_449,1,841
user_137,user_37,1100,800,300,user_137,1,950
user_231,user_898,1293,1740,447,user_898,0,1516
user_244,user_247,845,996,151,user_247,0,920
user_699,user_368,1146,1248,102,user_368,0,1197
user_762,user_483,2612,1288,1324,user_762,1,1950
user_580,user_253,1341,1651,310,user_253,0,1496
user_902,user_96,1222,1324,102,user_96,0,1273
user_629,user_252,1682,2290,608,user_252,0,1986
user_623,user_300,1814,945,869,user_623,1,1379
user_860,user_533,1288,842,446,user_860,1,1065
user_600,user_811,1520,1062,458,user_600,1,1291
user_749,user_419,800,1236,436,user_419,0,1018
user_394,user_192,1726,1292,434,user_394,1,1509
user_197,user_28,1269,1012,257,user_197,1,1140
user_271,user_702,800,981,181,user_271,1,890
user_618,user_983,1400,1194,206,user_618,1,1297
user_454,user_6,1033,1946,913,user_6,0,1489
user_242,user_262,1410,800,610,user_242,1,1105
user_848,user_961,1000,1805,805,user_961,0,1402
user_531,user_642,800,1121,321,user_642,0,960
user_899,user_421,948,2052,1104,user_421,0,1500
user_485,user_940,800,825,25,user_485,1,812
user_342,user_222,1304,1489,185,user_222,0,1396
user_148,user_503,1417,1434,17,user_503,0,1425
user_502,user_679,800,1774,974,user_679,0,1287
user_595,user_621,1040,1396,356,user_621,0,1218
user_486,user_276,998,1286,288,user_276,0,1142
user_560,user_112,1322,1234,88,user_112,0,1278
user_889,user_763,1690,1177,513,user_889,1,1433
user_539,user_552,1019,1720,701,user_552,0,1369
user_901,user_607,1077,834,243,user_607,0,955
user_58,user_119,1338,1518,180,user_58,1,1428
user_377,user_988,1280,1134,146,user_377,1,1207
user_744,user_659,1415,1160,255,user_744,1,1287
user_801,user_962,1038,1285,247,user_962,0,1161
user_461,user_956,1224,1343,119,user_461,1,1283
user_630,user_624,800,1954,1154,user_624,0,1377
user_701,user_575,1660,800,860,user_701,1,1230
user_432,user_159,1117,1475,358,user_159,0,1296
user_75,user_290,1550,1138,412,user_75,1,1344
user_897,user_248,1266,2058,792,user_248,0,1662
user_609,user_35,1898,840,1058,user_609,1,1369
user_726,user_290,1218,1138,80,user_726,1,1178
user_90,user_374,1247,2312,1065,user_374,0,1779
user_979,user_990,1522,1290,232,user_990,0,1406
user_873,user_305,973,1255,282,user_305,0,1114
user_641,user_436,1999,1975,24,user_641,1,1987
user_880,user_516,2586,1408,1178,user_880,1,1997
user_908,user_620,1470,956,514,user_908,1,1213
user_131,user_61,1237,1146,91,user_61,0,1191
user_217,user_452,1128,901,227,user_217,1,1014
user_212,user_853,1613,1731,118,user_853,0,1672
user_252,user_859,2290,1465,825,user_252,1,1877
user_925,user_225,800,1680,880,user_225,0,1240
user_869,user_495,2215,1424,791,user_869,1,1819
user_76,user_350,1244,1330,86,user_350,0,1287
user_445,user_553,1481,1308,173,user_445,1,1394
user_711,user_587,1177,939,238,user_711,1,1058
user_412,user_695,800,1104,304,user_412,1,952
user_251,user_501,1596,2149,553,user_501,0,1872
user_261,user_468,1190,1033,157,user_261,1,1111
