contest_id,index,name,rating,tags,solved_count
240,E,Road Repairs,2800.0,"dfs and similar, graphs, greedy",431
239,B,Easy Tape Programming,1500.0,"brute force, implementation",1475
239,A,Two Bags of Potatoes,1200.0,"greedy, implementation, math",20637
238,E,Meeting Her,2600.0,"dp, graphs, shortest paths",497
238,D,Tape Programming,2900.0,"data structures, implementation",268
238,C,World Eater Brothers,2100.0,"dfs and similar, dp, greedy, trees",1366
238,B,Boring Partition,1800.0,constructive algorithms,1422
238,A,Not Wool Sequences,1300.0,"constructive algorithms, math",2185
237,E,Build String,2000.0,"flows, graphs",2011
237,D,T-decomposition,2000.0,"dfs and similar, graphs, greedy, trees",619
237,C,Primes on Interval,1600.0,"binary search, number theory, two pointers",6780
237,B,Young Table,1500.0,"implementation, sortings",2376
237,A,Free Cash,1000.0,implementation,29556
236,B,Easy Number Challenge,1300.0,"implementation, number theory",16979
236,A,Boy or Girl,800.0,"brute force, implementation, strings",280959
235,E,Number Challenge,2600.0,"combinatorics, dp, implementation, math, number theory",886
235,D,Graph Game,3000.0,graphs,573
235,C,Cyclical Quest,2700.0,"data structures, string suffix structures, strings",2478
235,B,Let's Play Osu!,2000.0,"dp, math, probabilities",4311
235,A,LCM Challenge,1600.0,number theory,21031
234,H,Merging Two Decks,2000.0,"constructive algorithms, greedy",619
234,G,Practice,1600.0,"constructive algorithms, divide and conquer, implementation",1583
234,F,Fence,1800.0,dp,1972
234,E,Champions' League,1600.0,implementation,1050
234,D,Cinema,1600.0,implementation,1605
234,C,Weather,1300.0,"dp, implementation",5959
234,B,Reading,1000.0,sortings,7700
234,A,Lefthanders and Righthanders ,1200.0,implementation,4684
233,B,Non-square Equation,1400.0,"binary search, brute force, math",8292
233,A,Perfect Permutation,800.0,"implementation, math",49248
232,E,Quick Tortoise,3000.0,"bitmasks, divide and conquer, dp",888
232,D,Fence,2900.0,"binary search, data structures, string suffix structures",523
232,C,Doe Graphs,2600.0,"constructive algorithms, divide and conquer, dp, graphs, shortest paths",311
232,B,Table,1900.0,"bitmasks, combinatorics, dp, math",1679
232,A,Cycles,1600.0,"binary search, constructive algorithms, graphs, greedy",2842
231,E,Cactus,2100.0,"data structures, dfs and similar, dp, graphs, trees",2325
231,D,Magic Box,1600.0,"brute force, geometry",4334
231,C,To Add or Not to Add,1600.0,"binary search, sortings, two pointers",9711
231,B,"Magic, Wizardry and Wonders",1500.0,"constructive algorithms, greedy",3926
231,A,Team,800.0,"brute force, greedy",431996
230,B,T-primes,1300.0,"binary search, implementation, math, number theory",96172
230,A,Dragons,1000.0,"greedy, sortings",97972
229,E,Gifts,2600.0,"combinatorics, dp, math, probabilities",525
229,D,Towers,2100.0,"dp, greedy, two pointers",2620
229,C,Triangles,1900.0,"combinatorics, graphs, math",1783
229,B,Planets,1700.0,"binary search, data structures, graphs, shortest paths",5803
229,A,Shifts,1500.0,"brute force, two pointers",3755
228,E,The Road to Berland is Paved With Good Intentions,1900.0,"2-sat, dfs and similar, dsu, graphs",2818
228,D,Zigzag,2100.0,data structures,438
228,C,Fractal Detector,2000.0,"dp, hashing",550
228,B,Two Tables,1400.0,"brute force, implementation",3638
228,A,Is your horseshoe on the other hoof?,800.0,implementation,140266
227,B,Effective Approach,1100.0,implementation,32498
227,A,Where do I Turn?,1300.0,geometry,4594
226,E,Noble Knight's Path,2900.0,"data structures, trees",550
226,D,The table,2100.0,"constructive algorithms, greedy",1126
226,C,Anniversary,2400.0,"data structures, implementation, math, matrices, number theory",1017
226,B,Naughty Stone Piles,1900.0,greedy,1711
226,A,Flying Saucer Segments,1400.0,math,4359
225,E,Unsolvable,2100.0,"math, number theory",903
225,D,Snake,2200.0,"bitmasks, dfs and similar, graphs, implementation",1050
225,C,Barcode,1700.0,"dp, matrices",10178
225,B,Well-known Numbers,1600.0,"binary search, greedy, number theory",3396
225,A,Dice Tower,1100.0,"constructive algorithms, greedy",14314
224,B,Array,1500.0,"bitmasks, implementation, two pointers",7940
224,A,Parallelepiped,1100.0,"brute force, geometry, math",30336
223,E,Planar Graph,3000.0,"flows, geometry, graphs",208
223,D,Spider,3000.0,"geometry, graphs",80
223,C,Partial Sums,1900.0,"combinatorics, math, number theory",1755
223,B,Two Strings,1900.0,"data structures, dp, strings",2034
223,A,Bracket Sequence,1700.0,"data structures, expression parsing, implementation",2817
222,E,Decoding Genome,1900.0,"dp, matrices",3582
222,D,Olympiad,1900.0,"binary search, greedy, sortings, two pointers",2343
222,C,Reducing Fractions,1800.0,"implementation, math, number theory, sortings",2940
222,B,Cosmic Tables,1300.0,"data structures, implementation",6574
222,A,Shooshuns and Sequence ,1200.0,"brute force, implementation",11786
221,B,Little Elephant and Numbers,1300.0,implementation,4910
221,A,Little Elephant and Function,1000.0,"implementation, math",16817
220,E,Little Elephant and Inversions,2400.0,"data structures, two pointers",1719
220,D,Little Elephant and Triangle,2500.0,"geometry, math",315
220,C,Little Elephant and Shifts,2100.0,data structures,1038
220,B,Little Elephant and Array,1800.0,"constructive algorithms, data structures",12946
220,A,Little Elephant and Problem,1300.0,"implementation, sortings",13133
219,E,Parking Lot,2200.0,data structures,697
219,D,Choosing Capital for Treeland,1700.0,"dfs and similar, dp, graphs, trees",12532
219,C,Color Stripe,1600.0,"brute force, dp, greedy",7169
219,B,Special Offer! Super Price 999 Bourles!,1400.0,implementation,6152
219,A,k-String,1000.0,"implementation, strings",32408
218,B,Airport,1100.0,implementation,18410
218,A,Mountain Scenery,1100.0,"brute force, constructive algorithms, implementation",10549
217,E,Alien DNA,2800.0,"data structures, dsu, trees",354
217,D,Bitonix' Patrol,2900.0,"bitmasks, brute force, combinatorics, dfs and similar, math",273
217,C,Formurosa,2600.0,"divide and conquer, dp, expression parsing",368
217,B,Blackboard Fibonacci,2100.0,"brute force, math",1096
217,A,Ice Skating,1200.0,"brute force, dfs and similar, dsu, graphs",24418
216,E,Martian Luck,2000.0,"math, number theory",668
216,D,Spider's Web,1700.0,"binary search, sortings, two pointers",1502
216,C,Hiring Staff,1800.0,greedy,1929
216,B,Forming Teams,1700.0,"dfs and similar, implementation",7038
216,A,Tiling with Hexagons,1200.0,"implementation, math",5276
215,E,Periodical Numbers,2100.0,"combinatorics, dp, number theory",673
215,D,Hot Days,1900.0,greedy,1691
215,C,Crosses,2100.0,"brute force, implementation",719
215,B,Olympic Medal,1300.0,"greedy, math",5985
215,A,Bicycle Chain,900.0,"brute force, implementation",16177
214,B,Hometask,1600.0,"brute force, constructive algorithms, greedy, math",5356
214,A,System of Equations,800.0,brute force,43034
213,E,Two Permutations,2700.0,"data structures, hashing, strings",968
213,D,Stars,2300.0,"constructive algorithms, geometry",363
213,C,Relay Race,2000.0,dp,3268
213,B,Numbers,1900.0,"combinatorics, dp",1984
213,A,Game,1700.0,"dfs and similar, greedy",1891
212,E,IT Restaurants,1500.0,"dfs and similar, dp, trees",2202
212,D,Cutting a Fence,2500.0,"binary search, data structures, dsu",615
212,C,Cowboys,2100.0,"combinatorics, dp, math",486
212,B,Polycarpus is Looking for Good Substrings,2300.0,"bitmasks, hashing, implementation",368
212,A,Privatization,3000.0,"flows, graphs",229
209,C,Trails and Glades,2400.0,"constructive algorithms, dsu, graphs, greedy",878
209,B,Pixels,2100.0,"constructive algorithms, math",487
209,A,Multicolored Marbles,1600.0,"dp, math",2853
208,E,Blood Cousins,2100.0,"binary search, data structures, dfs and similar, trees",8980
208,D,"Prizes, Prizes, more Prizes",1200.0,implementation,8052
208,C,Police Station,1900.0,"dp, graphs, shortest paths",2156
208,B,Solitaire,1900.0,"dfs and similar, dp",1498
208,A,Dubstep,900.0,strings,105299
207,D9,The Beaver's Problem - 3,1800.0,,98
207,D8,The Beaver's Problem - 3,2300.0,,100
207,D7,The Beaver's Problem - 3,1600.0,,111
207,D6,The Beaver's Problem - 3,2100.0,,89
207,D5,The Beaver's Problem - 3,1600.0,,156
207,D4,The Beaver's Problem - 3,2100.0,,173
207,D3,The Beaver's Problem - 3,2000.0,,148
207,D2,The Beaver's Problem - 3,2000.0,,117
207,D10,The Beaver's Problem - 3,2100.0,,86
207,D1,The Beaver's Problem - 3,1800.0,,124
207,C3,Game with Two Trees,2700.0,data structures,164
207,C2,Game with Two Trees,2200.0,,105
207,C1,Game with Two Trees,2100.0,,136
207,B3,Military Trainings,1700.0,,214
207,B2,Military Trainings,1900.0,,238
207,B1,Military Trainings,1600.0,,358
207,A3,Beaver's Calculator 1.0,2000.0,greedy,277
207,A2,Beaver's Calculator 1.0,1800.0,greedy,305
207,A1,Beaver's Calculator 1.0,1600.0,greedy,370
205,B,Little Elephant and Sorting,1400.0,"brute force, greedy",6478
205,A,Little Elephant and Rozdil,900.0,"brute force, implementation",25258
204,E,Little Elephant and Strings,2800.0,"data structures, implementation, string suffix structures, two pointers",1441
204,D,Little Elephant and Retro Strings,2400.0,dp,638
204,C,Little Elephant and Furik and Rubik,2000.0,"math, probabilities",1234
204,B,Little Elephant and Cards,1500.0,"binary search, data structures",5915
204,A,Little Elephant and Interval,1500.0,"binary search, combinatorics, dp",6638
203,E,Transportation,2300.0,"greedy, sortings, two pointers",309
203,D,Hit Ball,1700.0,"geometry, implementation, math",1514
203,C,Photographer,1400.0,"greedy, sortings",6065
203,B,Game on Paper,1300.0,"brute force, implementation",2789
203,A,Two Problems,1200.0,"brute force, implementation",4425
202,B,Brand New Easy Problem,1700.0,brute force,859
202,A,LLPS,800.0,"binary search, bitmasks, brute force, greedy, implementation, strings",19803
201,E,Thoroughly Bureaucratic Organization,2600.0,"binary search, combinatorics",483
201,D,Brand New Problem,2600.0,"bitmasks, brute force, dp",454
201,C,Fragile Bridges,2000.0,dp,1513
201,B,Guess That Car!,1800.0,"math, ternary search",1393
201,A,Clear Symmetry,1700.0,"constructive algorithms, dp, math",3252
200,E,Tractor College,2400.0,"implementation, math, number theory, ternary search",367
200,D,Programming Language,1800.0,"binary search, brute force, expression parsing, implementation",1054
200,C,Football Championship,1800.0,"brute force, implementation",1111
200,B,Drinks,800.0,"implementation, math",148881
200,A,Cinema,2400.0,"brute force, data structures",733
199,B,Special Olympics,1900.0,geometry,877
199,A,Hexadecimal's theorem,900.0,"brute force, constructive algorithms, implementation, number theory",30343
198,E,Gripping Story,2400.0,"binary search, data structures, sortings",556
198,D,Cube Snake,2700.0,constructive algorithms,117
198,C,Delivering Carcinogen,2400.0,"binary search, geometry",428
198,B,Jumping on Walls,1400.0,shortest paths,5189
198,A,About Bacteria,1700.0,"implementation, math",3333
197,B,Limit,1400.0,math,4923
197,A,Plate Game,1600.0,"constructive algorithms, games, math",6849
196,E,Opening Portals,2600.0,"dsu, graphs, shortest paths",1206
196,D,The Next Good String,2800.0,"data structures, greedy, hashing, strings",602
196,C,Paint Tree,2200.0,"constructive algorithms, divide and conquer, geometry, sortings, trees",1047
196,B,Infinite Maze,2000.0,"dfs and similar, graphs",2378
196,A,Lexicographically Maximum Subsequence,1100.0,"greedy, strings",5845
195,E,Building Forest,2000.0,"data structures, dsu, graphs",861
195,D,Analyzing Polyline,1900.0,"geometry, math, sortings",1135
195,C,Try and Catch,1800.0,"expression parsing, implementation",1239
195,B,After Training,1300.0,"data structures, implementation, math",5512
195,A,Let's Watch Football,1000.0,"binary search, brute force, math",10137
194,B,Square,1200.0,math,3991
194,A,Exams,900.0,"implementation, math",10924
193,E,Fibonacci Number,2900.0,"brute force, math, matrices",407
193,D,Two Segments,2900.0,data structures,608
193,C,Hamming Distance,2400.0,"constructive algorithms, greedy, math, matrices",617
193,B,Xor,2000.0,brute force,1154
193,A,Cutting Figure,1700.0,"constructive algorithms, graphs, trees",4696
192,B,Walking in the Rain,1100.0,"brute force, implementation",6805
192,A,Funky Numbers,1300.0,"binary search, brute force, implementation",11568
191,E,Thwarting Demonstrations,2200.0,"binary search, data structures, trees",960
191,D,Metro Scheme,2700.0,"graphs, greedy",392
191,C,Fools and Roads,1900.0,"data structures, dfs and similar, trees",9288
191,B,Demonstration,1700.0,greedy,1102
191,A,Dynasty Puzzles,1500.0,dp,4562
190,E,Counter Attack,2100.0,"data structures, dsu, graphs, hashing, sortings",1746
190,D,Non-Secret Cypher,1900.0,two pointers,2662
190,C,STL,1500.0,dfs and similar,3229
190,B,Surrounded,1800.0,geometry,3092
190,A,Vasya and the Bus,1100.0,"greedy, math",6263
189,B,Counting Rhombi,1300.0,"brute force, math",4222
189,A,Cut Ribbon,1300.0,"brute force, dp",81149
188,H,Stack,1800.0,"*special, expression parsing, implementation",687
188,G,Array Sorting,1600.0,"*special, implementation",346
188,F,Binary Notation,1400.0,"*special, implementation",346
188,E,HQ9+,1400.0,"*special, implementation",557
188,D,Asterisks,1100.0,"*special, implementation",751
188,C,LCM,1400.0,"*special, implementation, math",503
188,B,A + Reverse B,1300.0,"*special, implementation",790
188,A,Hexagonal Numbers,1100.0,*special,848
187,E,Heaven Tour,2900.0,"data structures, greedy",117
187,D,BRT Contract ,2800.0,data structures,583
187,C,Weak Memory,2000.0,"dfs and similar, dsu",1579
187,B,AlgoRace,1800.0,"dp, shortest paths",2365
187,A,Permutations,1500.0,greedy,3046
186,B,Growing Mushrooms,1200.0,"greedy, sortings",6186
186,A,Comparing Strings,1100.0,"implementation, strings",18488
185,E,Soap Time! - 2,3000.0,"binary search, data structures",173
185,D,Visit of the Great,2600.0,"math, number theory",504
185,C,Clever Fat Rat,2500.0,dp,151
185,B,Mushroom Scientists,1800.0,"math, ternary search",1789
185,A,Plant,1300.0,math,6529
183,E,Candy Shop,2900.0,greedy,186
183,D,T-shirt,2700.0,"dp, greedy, probabilities",481
183,C,Cyclic Coloring,2200.0,dfs and similar,727
183,B,Zoo,1700.0,"brute force, geometry",848
183,A,Headquarters,1700.0,"constructive algorithms, math",668
182,E,Wooden Fence,1800.0,dp,1674
182,D,Common Divisors,1400.0,"brute force, hashing, implementation, math, strings",9261
182,C,Optimal Sum,2000.0,"data structures, greedy",822
182,B,Vasya's Calendar,1000.0,implementation,7380
182,A,Battlefield,2200.0,"geometry, graphs, implementation, shortest paths",350
181,B,Number of Triplets,1300.0,"binary search, brute force",3523
181,A,Series of Crimes,800.0,"brute force, geometry, implementation",8817
180,F,Mathematical Analysis Rocks!,1200.0,"constructive algorithms, implementation, math",2843
180,E,Cubes,1800.0,"binary search, dp, two pointers",2068
180,D,Name,1900.0,"greedy, strings",814
180,C,Letter,1400.0,dp,8574
180,B,Divisibility Rules,2300.0,"math, number theory",466
180,A,Defragmentation,1800.0,implementation,596
178,F3,Representative Sampling,2500.0,,486
178,F2,Representative Sampling,2200.0,"dp, sortings, strings",386
178,F1,Representative Sampling,1800.0,,463
178,E3,The Beaver's Problem - 2,2300.0,,214
178,E2,The Beaver's Problem - 2,2000.0,,241
178,E1,The Beaver's Problem - 2,1900.0,,314
178,D3,Magic Squares,2100.0,,271
178,D2,Magic Squares,1900.0,,326
178,D1,Magic Squares,1500.0,,735
178,C3,Smart Beaver and Resolving Collisions,2000.0,,358
178,C2,Smart Beaver and Resolving Collisions,1900.0,,340
178,C1,Smart Beaver and Resolving Collisions,1600.0,,586
178,B3,Greedy Merchants,1800.0,,1533
178,B2,Greedy Merchants,1600.0,,773
178,B1,Greedy Merchants,1600.0,,868
178,A3,Educational Game,1100.0,greedy,1610
178,A2,Educational Game,1000.0,greedy,1859
178,A1,Educational Game,1000.0,,1836
177,G2,Fibonacci Strings,2600.0,"matrices, strings",248
177,G1,Fibonacci Strings,2400.0,strings,228
177,F2,Script Generation,2300.0,,242
177,F1,Script Generation,1800.0,,366
177,E2,Space Voyage,1900.0,binary search,502
177,E1,Space Voyage,1700.0,binary search,712
177,D2,Encrypting Messages,1500.0,data structures,2696
177,D1,Encrypting Messages,1200.0,brute force,2738
177,C2,Party,1500.0,"brute force, dfs and similar, dsu, graphs",3027
177,C1,Party,1500.0,"dfs and similar, dsu, graphs",3010
177,B2,Rectangular Game,1200.0,number theory,3364
177,B1,Rectangular Game,1000.0,number theory,5103
177,A2,Good Matrix Elements,800.0,implementation,8573
177,A1,Good Matrix Elements,800.0,implementation,11506
176,E,Archaeology,3100.0,"data structures, dfs and similar, trees",1528
176,D,Hyper String,2500.0,dp,382
176,C,Playing with Superglue,2000.0,"combinatorics, constructive algorithms",534
176,B,Word Cut,1700.0,dp,2391
176,A,Trading Business,1200.0,"greedy, sortings",1815
175,F,Gnomes of Might and Magic,3000.0,"data structures, graphs, implementation, shortest paths",70
175,E,Power Defence,2600.0,"brute force, dp, geometry, greedy",288
175,D,Plane of Tanks: Duel,2400.0,"brute force, dp, math, probabilities",321
175,C,Geometry Horse,1600.0,"greedy, implementation, sortings, two pointers",1525
175,B,Plane of Tanks: Pro,1400.0,implementation,1575
175,A,Robot Bicorn Attack,1400.0,"brute force, implementation",2555
174,C,Range Increments,1800.0,"data structures, greedy",1259
174,B,File List,1400.0,"dp, greedy, implementation",2516
174,A,Problem About Equation,1100.0,math,3329
173,E,Camping Groups,2600.0,"data structures, sortings",648
173,D,Deputies,2500.0,"constructive algorithms, graphs, greedy, implementation",290
173,C,Spiral Maximum,1900.0,"brute force, dp",1114
173,B,Chamber of Secrets,1800.0,"dfs and similar, shortest paths",4019
173,A,Rock-Paper-Scissors,1300.0,"implementation, math",2526
172,E,BHTML+BCSS,2200.0,"*special, dfs and similar, expression parsing",283
172,D,Calendar Reform,1500.0,"*special, number theory",1519
172,C,Bus,1500.0,"*special, implementation, sortings",1259
172,B,Pseudorandom Sequence Period,1200.0,"*special, implementation, number theory",3161
172,A,Phone Code,800.0,"*special, brute force, implementation",7531
171,H,A polyline,1700.0,"*special, implementation",338
171,G,Mysterious numbers - 2,1600.0,*special,1066
171,F,ucyhf,1600.0,"*special, brute force, implementation, number theory",1485
171,E,MYSTERIOUS LANGUAGE,2000.0,*special,1601
171,D,Broken checker,1300.0,"*special, brute force",2815
171,C,A Piece of Cake,2000.0,"*special, implementation",1225
171,B,Star,1300.0,"*special, combinatorics",4767
171,A,Mysterious numbers - 1,1200.0,"*special, constructive algorithms",5085
169,B,Replacing Digits,1100.0,greedy,3730
169,A,Chores,800.0,sortings,8191
168,B,Wizards and Minimal Spell,1700.0,"implementation, strings",1308
168,A,Wizards and Demonstration,900.0,"implementation, math",11520
167,E,Wizards and Bets,2900.0,"dfs and similar, graphs, math, matrices",675
167,D,Wizards and Roads,3000.0,"data structures, divide and conquer, graph matchings, graphs, greedy",217
167,C,Wizards and Numbers,2300.0,"games, math",740
167,B,Wizards and Huge Prize,1800.0,"dp, math, probabilities",2455
167,A,Wizards and Trolleybuses,1600.0,"implementation, math",2188
166,E,Tetrahedron,1500.0,"dp, math, matrices",25706
166,D,Shoe Store,2500.0,"dp, graph matchings, greedy, sortings, two pointers",392
166,C,Median,1500.0,"greedy, math, sortings",7438
166,B,Polygons,2100.0,"geometry, sortings",3048
166,A,Rank List,1100.0,"binary search, implementation, sortings",21033
165,E,Compatible Numbers,2200.0,"bitmasks, brute force, dfs and similar, dp",9439
165,D,Beard Graph,2100.0,"data structures, dsu, trees",1935
165,C,Another Problem on Strings,1600.0,"binary search, brute force, dp, math, strings, two pointers",13839
165,B,Burning Midnight Oil,1500.0,"binary search, implementation",22936
165,A,Supercentral Point,1000.0,implementation,26311
164,E,Polycarpus and Tasks,3100.0,,74
164,D,Minimum Diameter,3100.0,"binary search, brute force",276
164,C,Machine Programming,2400.0,"flows, graphs",982
164,B,Ancient Berland Hieroglyphs,2000.0,two pointers,529
164,A,"Variable, or There and Back Again",1700.0,"dfs and similar, graphs",1200
163,E,e-Government,2800.0,"data structures, dfs and similar, dp, strings, trees",2198
163,D,Large Refrigerator,2900.0,brute force,571
163,C,Conveyor,2100.0,"sortings, two pointers",611
163,B,Lemmings,2000.0,binary search,1178
163,A,Substring and Subsequence,1700.0,dp,2997
162,J,Brackets,1800.0,*special,104
162,I,Truncatable primes,2000.0,*special,97
162,H,Alternating case,1800.0,*special,227
162,G,Non-decimal sum,2000.0,*special,89
162,F,Factorial zeros,1800.0,*special,230
162,E,HQ9+,1800.0,*special,186
162,D,Remove digits,1900.0,*special,233
162,C,Prime factorization,1800.0,*special,1387
162,B,Binary notation,1800.0,*special,327
162,A,Pentagonal numbers,1100.0,"*special, implementation",842
161,E,Polycarpus the Safecracker,2500.0,"brute force, dp",507
161,D,Distance in Tree,1800.0,"dfs and similar, dp, trees",19258
161,C,Abracadabra,2400.0,divide and conquer,693
161,B,Discounts,1700.0,"constructive algorithms, greedy, sortings",2092
161,A,Dress'em in Vests!,1300.0,"binary search, brute force, greedy, two pointers",5487
160,E,Buses and People,2400.0,"binary search, data structures, sortings",684
160,D,Edges in MST,2300.0,"dfs and similar, dsu, graphs, sortings",3360
160,C,Find Pair,1700.0,"implementation, math, sortings",3723
160,B,Unlucky Ticket,1100.0,"greedy, sortings",15619
160,A,Twins,900.0,"greedy, sortings",144199
159,E,Zebra Tower,1700.0,"*special, data structures, greedy, sortings",1099
159,D,Palindrome pairs,1500.0,"*special, brute force, dp, strings",4687
159,C,String Manipulation 1.0,1400.0,"*special, binary search, brute force, data structures, strings",3205
159,B,Matchmaker,1100.0,"*special, greedy, sortings",4185
159,A,Friends or Not,1400.0,"*special, greedy, implementation",2660
158,E,Phone Talks,1900.0,"*special, dp, sortings",1539
158,D,Ice Sculptures,1300.0,"*special, brute force, number theory",6502
158,C,Cd and pwd commands,1400.0,"*special, data structures, implementation",10408
158,B,Taxi,1100.0,"*special, greedy, implementation",104133
158,A,Next Round,800.0,"*special, implementation",321766
157,B,Trace,1000.0,"geometry, sortings",14198
157,A,Game Outcome,800.0,brute force,8632
156,E,Mrs. Hudson's Pancakes,3000.0,"brute force, dp",176
156,D,Clues,2500.0,"combinatorics, graphs",2039
156,C,Cipher,2000.0,"combinatorics, dp",2627
156,B,Suspects,1600.0,"constructive algorithms, data structures, implementation",2451
156,A,Message,1700.0,brute force,3271
155,B,Combination,1100.0,"greedy, sortings",10958
155,A,I_love_\%username\%,800.0,brute force,93907
154,E,Martian Colony,3000.0,geometry,112
154,D,Flatland Fencing,2400.0,"games, math",487
154,C,Double Profiles,2300.0,"graphs, hashing, sortings",3326
154,B,Colliders,1600.0,"math, number theory",6145
154,A,Hometask,1600.0,greedy,4329
153,E,Euclidean Distance,2100.0,*special,84
153,D,Date Change,2000.0,*special,89
153,C,Caesar Cipher,2200.0,*special,415
153,B,Binary notation,1800.0,*special,166
153,A,A + B,1600.0,*special,948
152,E,Garden,2500.0,"bitmasks, dp, graphs, trees",572
152,D,Frames,2600.0,brute force,259
152,C,Pocket Book,1400.0,combinatorics,11651
152,B,Steps,1300.0,"binary search, implementation",7396
152,A,Marks,900.0,implementation,18636
151,B,Phone Numbers,1200.0,"implementation, strings",6866
151,A,Soft Drinking,800.0,"implementation, math",95107
150,E,Freezing with Style,3000.0,"binary search, data structures, divide and conquer, trees",1037
150,D,Mission Impassable,2600.0,"dp, strings",738
150,C,Smart Cheater,2200.0,"data structures, math, probabilities",747
150,B,Quantity of Strings,1600.0,"combinatorics, dfs and similar, graphs, math",5337
150,A,Win or Freeze,1400.0,"games, math, number theory",8605
149,E,Martian Strings,2300.0,"string suffix structures, strings",2527
149,D,Coloring Brackets,1900.0,dp,4652
149,C,Division into Teams,1500.0,"greedy, math, sortings",5741
149,B,Martian Clock,1600.0,implementation,2395
149,A,Business trip,900.0,"greedy, implementation, sortings",46084
148,E,Porcelain,1900.0,dp,4900
148,D,Bag of mice,1800.0,"dp, games, math, probabilities",8938
148,C,Terse princess,1700.0,"constructive algorithms, greedy",3381
148,B,Escape,1500.0,"implementation, math",6022
148,A,Insomnia cure,800.0,"constructive algorithms, implementation, math",112655
147,B,Smile House,2500.0,"binary search, graphs, matrices",921
147,A,Punctuation,1300.0,"implementation, strings",4240
146,B,Lucky Mask,1300.0,"brute force, implementation",4979
146,A,Lucky Ticket,800.0,implementation,17116
145,E,Lucky Queries,2400.0,data structures,3985
145,D,Lucky Pair,2900.0,"combinatorics, data structures, implementation",269
145,C,Lucky Subsequence,2100.0,"combinatorics, dp, math",2178
145,B,Lucky Number 2,1800.0,constructive algorithms,2425
145,A,Lucky Conversion,1200.0,"greedy, implementation",7943
144,E,Competition,2200.0,"data structures, greedy",685
144,D,Missile Silos,1900.0,"data structures, dfs and similar, graphs, shortest paths",5076
144,C,Anagram Search,1500.0,"implementation, strings",4266
144,B,Meeting,1300.0,implementation,5694
144,A,Arrival of the General,800.0,implementation,121802
143,B,Help Kingdom of Far Far Away 2,1200.0,"implementation, strings",5335
143,A,Help Vasilisa the Wise 2,1000.0,"brute force, math",15463
142,E,Help Greg the Dwarf 2,3000.0,geometry,92
142,D,Help Shrek and Donkey 2,2600.0,games,403
142,C,Help Caretaker,2300.0,"brute force, dp",997
142,B,Help General,1800.0,"constructive algorithms, greedy, implementation",2406
142,A,Help Farmer,1600.0,"brute force, math",2847
141,E,Clearing Up,2300.0,"constructive algorithms, dp, dsu, graphs",1369
141,D,Take-off Ramps,2300.0,"graphs, shortest paths",1217
141,C,Queue,1800.0,"constructive algorithms, greedy, sortings",2736
141,B,Hopscotch,1400.0,"geometry, math",5794
141,A,Amusing Joke,800.0,"implementation, sortings, strings",101681
140,F,New Year Snowflake,2600.0,"geometry, sortings",401
140,E,New Year Garland,2600.0,"combinatorics, dp",1037
140,D,New Year Contest,1800.0,"greedy, sortings",2312
140,C,New Year Snowmen,1800.0,"binary search, data structures, greedy",4764
140,B,New Year Cards,1800.0,"brute force, greedy, implementation",1754
140,A,New Year Table,1700.0,"geometry, math",4368
139,B,Wallpaper,1600.0,"implementation, math",1462
139,A,Petr and Book,1000.0,implementation,37605
138,E,Hellish Constraints,2900.0,"brute force, dp, two pointers",188
138,D,World of Darkraft,2500.0,"dp, games",592
138,C,Mushroom Gnomes - 2,2200.0,"binary search, data structures, probabilities, sortings",963
138,B,Digits Permutations,1900.0,greedy,1110
138,A,Literature Lesson,1600.0,implementation,2591
137,E,Last Chance,2000.0,"data structures, implementation, strings",1378
137,D,Palindromes,1900.0,"dp, strings",1724
137,C,History,1500.0,sortings,7820
137,B,Permutation,1000.0,greedy,15118
137,A,Postcards and photos,900.0,implementation,7862
136,B,Ternary Logic,1100.0,"implementation, math",5331
136,A,Presents,800.0,implementation,146928
135,E,Weak Subsequence,3000.0,combinatorics,358
135,D,Cycle,2500.0,"brute force, dfs and similar, implementation",314
135,C,Zero-One,1900.0,"constructive algorithms, games, greedy",1449
135,B,Rectangle and Square,1600.0,"brute force, geometry, math",2658
135,A,Replacement,1300.0,"greedy, implementation, sortings",8259
134,C,Swaps,2200.0,"constructive algorithms, graphs, greedy",576
134,B,Pairs of Numbers,1900.0,"brute force, dfs and similar, math, number theory",2488
134,A,Average Numbers,1200.0,"brute force, implementation",4798
133,B,Unary,1200.0,implementation,9394
133,A,HQ9+,900.0,implementation,125311
132,E,Bits of merry old England,2700.0,"flows, graphs",569
132,D,Constants in the language of Shakespeare,2100.0,"constructive algorithms, dp, greedy",724
132,C,Logo Turtle,1800.0,dp,2649
132,B,Piet,2100.0,implementation,757
132,A,Turing Tape,1300.0,implementation,2982
131,F,Present to Mom,2000.0,"binary search, two pointers",728
131,E,Yet Another Task with Queens,1700.0,sortings,2092
131,D,Subway,1600.0,"dfs and similar, graphs",5270
131,C,The World is a Theatre,1400.0,"combinatorics, math",12605
131,B,Opposites Attract,1200.0,"implementation, math",7553
131,A,cAPS lOCK,1000.0,"implementation, strings",101240
130,J,Date calculation,1800.0,*special,357
130,I,Array sorting,2300.0,"*special, sortings",191
130,H,Balanced brackets,1600.0,*special,929
130,G,CAPS LOCK ON,1700.0,*special,300
130,F,Prime factorization,1600.0,*special,300
130,E,Tribonacci numbers,1600.0,*special,323
130,D,Exponentiation,1500.0,*special,425
130,C,Decimal sum,1500.0,*special,539
